C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res4_w2_tunable_l90.son DE_EMBEDDED Lk=8.5 l=90.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res4_w2_tunable_l90
8.04,-0.181192
8.0425,-0.18161
8.045,-0.182028
8.0475,-0.182448
8.05,-0.18287
8.0525,-0.183292
8.055,-0.183716
8.0575,-0.184141
8.06,-0.184568
8.0625,-0.184995
8.065,-0.185424
8.0675,-0.185855
8.07,-0.186287
8.0725,-0.18672
8.075,-0.187154
8.0775,-0.18759
8.08,-0.188027
8.0825,-0.188465
8.085,-0.188905
8.0875,-0.189346
8.09,-0.189789
8.0925,-0.190233
8.095,-0.190678
8.0975,-0.191125
8.1,-0.191573
8.1025,-0.192022
8.105,-0.192473
8.1075,-0.192926
8.11,-0.193379
8.1125,-0.193835
8.115,-0.194291
8.1175,-0.194749
8.12,-0.195209
8.1225,-0.195669
8.125,-0.196132
8.1275,-0.196596
8.13,-0.197061
8.1325,-0.197528
8.135,-0.197996
8.1375,-0.198465
8.14,-0.198937
8.1425,-0.199409
8.145,-0.199883
8.1475,-0.200359
8.15,-0.200836
8.1525,-0.201315
8.155,-0.201795
8.1575,-0.202277
8.16,-0.20276
8.1625,-0.203245
8.165,-0.203731
8.1675,-0.204219
8.17,-0.204709
8.1725,-0.2052
8.175,-0.205693
8.1775,-0.206187
8.18,-0.206683
8.1825,-0.20718
8.185,-0.207679
8.1875,-0.20818
8.19,-0.208682
8.1925,-0.209186
8.195,-0.209691
8.1975,-0.210199
8.2,-0.210707
8.2025,-0.211218
8.205,-0.21173
8.2075,-0.212244
8.21,-0.212759
8.2125,-0.213276
8.215,-0.213795
8.2175,-0.214315
8.22,-0.214838
8.2225,-0.215361
8.225,-0.215887
8.2275,-0.216414
8.23,-0.216943
8.2325,-0.217474
8.235,-0.218007
8.2375,-0.218541
8.24,-0.219077
8.2425,-0.219615
8.245,-0.220154
8.2475,-0.220696
8.25,-0.221239
8.2525,-0.221784
8.255,-0.222331
8.2575,-0.222879
8.26,-0.22343
8.2625,-0.223982
8.265,-0.224536
8.2675,-0.225092
8.27,-0.225649
8.2725,-0.226209
8.275,-0.226771
8.2775,-0.227334
8.28,-0.227899
8.2825,-0.228466
8.285,-0.229035
8.2875,-0.229606
8.29,-0.230179
8.2925,-0.230754
8.295,-0.231331
8.2975,-0.231909
8.3,-0.23249
8.3025,-0.233072
8.305,-0.233657
8.3075,-0.234244
8.31,-0.234832
8.3125,-0.235423
8.315,-0.236015
8.3175,-0.23661
8.32,-0.237206
8.3225,-0.237805
8.325,-0.238405
8.3275,-0.239008
8.33,-0.239613
8.3325,-0.240219
8.335,-0.240828
8.3375,-0.241439
8.34,-0.242052
8.3425,-0.242667
8.345,-0.243285
8.3475,-0.243904
8.35,-0.244526
8.3525,-0.245149
8.355,-0.245775
8.3575,-0.246403
8.36,-0.247033
8.3625,-0.247665
8.365,-0.2483
8.3675,-0.248937
8.37,-0.249576
8.3725,-0.250217
8.375,-0.25086
8.3775,-0.251506
8.38,-0.252154
8.3825,-0.252804
8.385,-0.253456
8.3875,-0.254111
8.39,-0.254768
8.3925,-0.255427
8.395,-0.256089
8.3975,-0.256753
8.4,-0.257419
8.4025,-0.258087
8.405,-0.258758
8.4075,-0.259432
8.41,-0.260107
8.4125,-0.260785
8.415,-0.261466
8.4175,-0.262149
8.42,-0.262834
8.4225,-0.263522
8.425,-0.264212
8.4275,-0.264905
8.43,-0.2656
8.4325,-0.266297
8.435,-0.266997
8.4375,-0.2677
8.44,-0.268405
8.4425,-0.269113
8.445,-0.269823
8.4475,-0.270535
8.45,-0.271251
8.4525,-0.271968
8.455,-0.272689
8.4575,-0.273412
8.46,-0.274137
8.4625,-0.274866
8.465,-0.275597
8.4675,-0.27633
8.47,-0.277066
8.4725,-0.277805
8.475,-0.278547
8.4775,-0.279291
8.48,-0.280038
8.4825,-0.280787
8.485,-0.28154
8.4875,-0.282295
8.49,-0.283053
8.4925,-0.283813
8.495,-0.284577
8.4975,-0.285343
8.5,-0.286112
8.5025,-0.286884
8.505,-0.287659
8.5075,-0.288436
8.51,-0.289217
8.5125,-0.29
8.515,-0.290786
8.5175,-0.291576
8.52,-0.292368
8.5225,-0.293163
8.525,-0.293961
8.5275,-0.294761
8.53,-0.295565
8.5325,-0.296372
8.535,-0.297182
8.5375,-0.297995
8.54,-0.298811
8.5425,-0.29963
8.545,-0.300452
8.5475,-0.301277
8.55,-0.302106
8.5525,-0.302937
8.555,-0.303771
8.5575,-0.304609
8.56,-0.30545
8.5625,-0.306294
8.565,-0.307141
8.5675,-0.307991
8.57,-0.308845
8.5725,-0.309702
8.575,-0.310562
8.5775,-0.311425
8.58,-0.312292
8.5825,-0.313162
8.585,-0.314035
8.5875,-0.314912
8.59,-0.315792
8.5925,-0.316675
8.595,-0.317562
8.5975,-0.318452
8.6,-0.319345
8.6025,-0.320242
8.605,-0.321143
8.6075,-0.322047
8.61,-0.322954
8.6125,-0.323865
8.615,-0.324779
8.6175,-0.325697
8.62,-0.326619
8.6225,-0.327544
8.625,-0.328473
8.6275,-0.329405
8.63,-0.330341
8.6325,-0.33128
8.635,-0.332224
8.6375,-0.333171
8.64,-0.334121
8.6425,-0.335076
8.645,-0.336034
8.6475,-0.336996
8.65,-0.337961
8.6525,-0.338931
8.655,-0.339904
8.6575,-0.340881
8.66,-0.341862
8.6625,-0.342847
8.665,-0.343836
8.6675,-0.344828
8.67,-0.345825
8.6725,-0.346826
8.675,-0.34783
8.6775,-0.348839
8.68,-0.349851
8.6825,-0.350868
8.685,-0.351889
8.6875,-0.352914
8.69,-0.353942
8.6925,-0.354975
8.695,-0.356013
8.6975,-0.357054
8.7,-0.358099
8.7025,-0.359149
8.705,-0.360203
8.7075,-0.361262
8.71,-0.362324
8.7125,-0.363391
8.715,-0.364462
8.7175,-0.365538
8.72,-0.366617
8.7225,-0.367702
8.725,-0.36879
8.7275,-0.369884
8.73,-0.370981
8.7325,-0.372083
8.735,-0.37319
8.7375,-0.374301
8.74,-0.375417
8.7425,-0.376537
8.745,-0.377662
8.7475,-0.378792
8.75,-0.379926
8.7525,-0.381065
8.755,-0.382208
8.7575,-0.383357
8.76,-0.38451
8.7625,-0.385668
8.765,-0.386831
8.7675,-0.387998
8.77,-0.389171
8.7725,-0.390348
8.775,-0.39153
8.7775,-0.392717
8.78,-0.39391
8.7825,-0.395107
8.785,-0.396309
8.7875,-0.397516
8.79,-0.398729
8.7925,-0.399946
8.795,-0.401169
8.7975,-0.402396
8.8,-0.403629
8.8025,-0.404867
8.805,-0.406111
8.8075,-0.40736
8.81,-0.408614
8.8125,-0.409873
8.815,-0.411138
8.8175,-0.412408
8.82,-0.413683
8.8225,-0.414964
8.825,-0.416251
8.8275,-0.417543
8.83,-0.418841
8.8325,-0.420144
8.835,-0.421452
8.8375,-0.422767
8.84,-0.424087
8.8425,-0.425413
8.845,-0.426744
8.8475,-0.428082
8.85,-0.429425
8.8525,-0.430774
8.855,-0.432129
8.8575,-0.433489
8.86,-0.434856
8.8625,-0.436229
8.865,-0.437607
8.8675,-0.438992
8.87,-0.440383
8.8725,-0.44178
8.875,-0.443183
8.8775,-0.444592
8.88,-0.446007
8.8825,-0.447429
8.885,-0.448857
8.8875,-0.450291
8.89,-0.451732
8.8925,-0.453179
8.895,-0.454632
8.8975,-0.456092
8.9,-0.457559
8.9025,-0.459032
8.905,-0.460511
8.9075,-0.461997
8.91,-0.46349
8.9125,-0.46499
8.915,-0.466496
8.9175,-0.468009
8.92,-0.469529
8.9225,-0.471056
8.925,-0.472589
8.9275,-0.47413
8.93,-0.475677
8.9325,-0.477232
8.935,-0.478793
8.9375,-0.480362
8.94,-0.481938
8.9425,-0.483521
8.945,-0.485111
8.9475,-0.486709
8.95,-0.488314
8.9525,-0.489926
8.955,-0.491545
8.9575,-0.493172
8.96,-0.494807
8.9625,-0.496449
8.965,-0.498099
8.9675,-0.499756
8.97,-0.501421
8.9725,-0.503093
8.975,-0.504774
8.9775,-0.506462
8.98,-0.508158
8.9825,-0.509862
8.985,-0.511574
8.9875,-0.513294
8.99,-0.515022
8.9925,-0.516758
8.995,-0.518502
8.9975,-0.520254
9,-0.522015
9.0025,-0.523784
9.005,-0.525561
9.0075,-0.527347
9.01,-0.529141
9.0125,-0.530944
9.015,-0.532755
9.0175,-0.534575
9.02,-0.536403
9.0225,-0.53824
9.025,-0.540086
9.0275,-0.541941
9.03,-0.543805
9.0325,-0.545677
9.035,-0.547559
9.0375,-0.549449
9.04,-0.551349
9.0425,-0.553258
9.045,-0.555176
9.0475,-0.557103
9.05,-0.55904
9.0525,-0.560986
9.055,-0.562941
9.0575,-0.564906
9.06,-0.566881
9.0625,-0.568865
9.065,-0.570859
9.0675,-0.572862
9.07,-0.574876
9.0725,-0.576899
9.075,-0.578932
9.0775,-0.580975
9.08,-0.583029
9.0825,-0.585092
9.085,-0.587166
9.0875,-0.589249
9.09,-0.591343
9.0925,-0.593448
9.095,-0.595563
9.0975,-0.597688
9.1,-0.599824
9.1025,-0.601971
9.105,-0.604129
9.1075,-0.606297
9.11,-0.608476
9.1125,-0.610666
9.115,-0.612867
9.1175,-0.615079
9.12,-0.617302
9.1225,-0.619537
9.125,-0.621783
9.1275,-0.62404
9.13,-0.626308
9.1325,-0.628588
9.135,-0.63088
9.1375,-0.633183
9.14,-0.635499
9.1425,-0.637826
9.145,-0.640164
9.1475,-0.642515
9.15,-0.644878
9.1525,-0.647253
9.155,-0.64964
9.1575,-0.65204
9.16,-0.654452
9.1625,-0.656876
9.165,-0.659313
9.1675,-0.661762
9.17,-0.664225
9.1725,-0.6667
9.175,-0.669188
9.1775,-0.671689
9.18,-0.674203
9.1825,-0.67673
9.185,-0.67927
9.1875,-0.681824
9.19,-0.684391
9.1925,-0.686972
9.195,-0.689566
9.1975,-0.692174
9.2,-0.694796
9.2025,-0.697431
9.205,-0.700081
9.2075,-0.702745
9.21,-0.705422
9.2125,-0.708114
9.215,-0.710821
9.2175,-0.713542
9.22,-0.716277
9.2225,-0.719028
9.225,-0.721792
9.2275,-0.724572
9.23,-0.727367
9.2325,-0.730177
9.235,-0.733002
9.2375,-0.735842
9.24,-0.738698
9.2425,-0.741569
9.245,-0.744456
9.2475,-0.747358
9.25,-0.750277
9.2525,-0.753211
9.255,-0.756161
9.2575,-0.759128
9.26,-0.762111
9.2625,-0.76511
9.265,-0.768126
9.2675,-0.771158
9.27,-0.774207
9.2725,-0.777273
9.275,-0.780356
9.2775,-0.783456
9.28,-0.786573
9.2825,-0.789708
9.285,-0.79286
9.2875,-0.79603
9.29,-0.799217
9.2925,-0.802422
9.295,-0.805645
9.2975,-0.808887
9.3,-0.812146
9.3025,-0.815424
9.305,-0.818721
9.3075,-0.822036
9.31,-0.82537
9.3125,-0.828723
9.315,-0.832095
9.3175,-0.835486
9.32,-0.838896
9.3225,-0.842326
9.325,-0.845776
9.3275,-0.849245
9.33,-0.852734
9.3325,-0.856244
9.335,-0.859773
9.3375,-0.863323
9.34,-0.866893
9.3425,-0.870485
9.345,-0.874096
9.3475,-0.877729
9.35,-0.881383
9.3525,-0.885058
9.355,-0.888755
9.3575,-0.892473
9.36,-0.896213
9.3625,-0.899975
9.365,-0.903759
9.3675,-0.907566
9.37,-0.911394
9.3725,-0.915246
9.375,-0.91912
9.3775,-0.923017
9.38,-0.926937
9.3825,-0.93088
9.385,-0.934847
9.3875,-0.938838
9.39,-0.942852
9.3925,-0.946891
9.395,-0.950953
9.3975,-0.95504
9.4,-0.959152
9.4025,-0.963288
9.405,-0.96745
9.4075,-0.971636
9.41,-0.975848
9.4125,-0.980085
9.415,-0.984348
9.4175,-0.988637
9.42,-0.992952
9.4225,-0.997294
9.425,-1.00166
9.4275,-1.00606
9.43,-1.01048
9.4325,-1.01493
9.435,-1.0194
9.4375,-1.02391
9.44,-1.02844
9.4425,-1.033
9.445,-1.03759
9.4475,-1.0422
9.45,-1.04685
9.4525,-1.05152
9.455,-1.05623
9.4575,-1.06096
9.46,-1.06572
9.4625,-1.07051
9.465,-1.07534
9.4675,-1.08019
9.47,-1.08507
9.4725,-1.08999
9.475,-1.09493
9.4775,-1.09991
9.48,-1.10492
9.4825,-1.10996
9.485,-1.11503
9.4875,-1.12013
9.49,-1.12527
9.4925,-1.13044
9.495,-1.13564
9.4975,-1.14088
9.5,-1.14615
9.5025,-1.15146
9.505,-1.1568
9.5075,-1.16217
9.51,-1.16758
9.5125,-1.17302
9.515,-1.1785
9.5175,-1.18401
9.52,-1.18956
9.5225,-1.19515
9.525,-1.20078
9.5275,-1.20644
9.53,-1.21213
9.5325,-1.21787
9.535,-1.22364
9.5375,-1.22945
9.54,-1.2353
9.5425,-1.24119
9.545,-1.24712
9.5475,-1.25309
9.55,-1.2591
9.5525,-1.26514
9.555,-1.27123
9.5575,-1.27736
9.56,-1.28353
9.5625,-1.28974
9.565,-1.296
9.5675,-1.30229
9.57,-1.30863
9.5725,-1.31501
9.575,-1.32144
9.5775,-1.3279
9.58,-1.33442
9.5825,-1.34097
9.585,-1.34758
9.5875,-1.35422
9.59,-1.36092
9.5925,-1.36766
9.595,-1.37444
9.5975,-1.38127
9.6,-1.38815
9.6025,-1.39508
9.605,-1.40206
9.6075,-1.40908
9.61,-1.41616
9.6125,-1.42328
9.615,-1.43045
9.6175,-1.43767
9.62,-1.44495
9.6225,-1.45227
9.625,-1.45965
9.6275,-1.46708
9.63,-1.47456
9.6325,-1.48209
9.635,-1.48968
9.6375,-1.49732
9.64,-1.50502
9.6425,-1.51277
9.645,-1.52058
9.6475,-1.52844
9.65,-1.53636
9.6525,-1.54434
9.655,-1.55237
9.6575,-1.56046
9.66,-1.56861
9.6625,-1.57682
9.665,-1.58509
9.6675,-1.59342
9.67,-1.60181
9.6725,-1.61026
9.675,-1.61878
9.6775,-1.62735
9.68,-1.63599
9.6825,-1.6447
9.685,-1.65346
9.6875,-1.66229
9.69,-1.67119
9.6925,-1.68016
9.695,-1.68919
9.6975,-1.69828
9.7,-1.70745
9.7025,-1.71668
9.705,-1.72598
9.7075,-1.73536
9.71,-1.7448
9.7125,-1.75432
9.715,-1.7639
9.7175,-1.77356
9.72,-1.78329
9.7225,-1.7931
9.725,-1.80298
9.7275,-1.81294
9.73,-1.82297
9.7325,-1.83308
9.735,-1.84326
9.7375,-1.85353
9.74,-1.86387
9.7425,-1.8743
9.745,-1.8848
9.7475,-1.89539
9.75,-1.90606
9.7525,-1.91681
9.755,-1.92764
9.7575,-1.93856
9.76,-1.94957
9.7625,-1.96066
9.765,-1.97184
9.7675,-1.9831
9.77,-1.99446
9.7725,-2.0059
9.775,-2.01744
9.7775,-2.02906
9.78,-2.04078
9.7825,-2.0526
9.785,-2.0645
9.7875,-2.07651
9.79,-2.0886
9.7925,-2.1008
9.795,-2.11309
9.7975,-2.12549
9.8,-2.13798
9.8025,-2.15057
9.805,-2.16327
9.8075,-2.17607
9.81,-2.18897
9.8125,-2.20198
9.815,-2.2151
9.8175,-2.22832
9.82,-2.24165
9.8225,-2.25509
9.825,-2.26864
9.8275,-2.28231
9.83,-2.29608
9.8325,-2.30998
9.835,-2.32398
9.8375,-2.33811
9.84,-2.35235
9.8425,-2.36671
9.845,-2.38119
9.8475,-2.39579
9.85,-2.41052
9.8525,-2.42537
9.855,-2.44034
9.8575,-2.45544
9.86,-2.47067
9.8625,-2.48603
9.865,-2.50152
9.8675,-2.51714
9.87,-2.5329
9.8725,-2.54879
9.875,-2.56482
9.8775,-2.58098
9.88,-2.59729
9.8825,-2.61374
9.885,-2.63032
9.8875,-2.64706
9.89,-2.66394
9.8925,-2.68096
9.895,-2.69814
9.8975,-2.71546
9.9,-2.73294
9.9025,-2.75057
9.905,-2.76835
9.9075,-2.7863
9.91,-2.8044
9.9125,-2.82266
9.915,-2.84109
9.9175,-2.85968
9.92,-2.87843
9.9225,-2.89735
9.925,-2.91645
9.9275,-2.93571
9.93,-2.95515
9.9325,-2.97476
9.935,-2.99455
9.9375,-3.01452
9.94,-3.03467
9.9425,-3.05501
9.945,-3.07553
9.9475,-3.09624
9.95,-3.11714
9.9525,-3.13823
9.955,-3.15951
9.9575,-3.18099
9.96,-3.20267
9.9625,-3.22455
9.965,-3.24664
9.9675,-3.26893
9.97,-3.29142
9.9725,-3.31413
9.975,-3.33705
9.9775,-3.36019
9.98,-3.38355
9.9825,-3.40712
9.985,-3.43092
9.9875,-3.45494
9.99,-3.4792
9.9925,-3.50368
9.995,-3.5284
9.9975,-3.55335
10,-3.57854
10.0025,-3.60398
10.005,-3.62966
10.0075,-3.65559
10.01,-3.68177
10.0125,-3.70821
10.015,-3.7349
10.0175,-3.76185
10.02,-3.78907
10.0225,-3.81655
10.025,-3.84431
10.0275,-3.87234
10.03,-3.90064
10.0325,-3.92922
10.035,-3.95809
10.0375,-3.98725
10.04,-4.0167
10.0425,-4.04644
10.045,-4.07648
10.0475,-4.10682
10.05,-4.13747
10.0525,-4.16843
10.055,-4.1997
10.0575,-4.23129
10.06,-4.2632
10.0625,-4.29544
10.065,-4.32801
10.0675,-4.36091
10.07,-4.39415
10.0725,-4.42774
10.075,-4.46167
10.0775,-4.49595
10.08,-4.5306
10.0825,-4.5656
10.085,-4.60097
10.0875,-4.63671
10.09,-4.67283
10.0925,-4.70933
10.095,-4.74621
10.0975,-4.78349
10.1,-4.82117
10.1025,-4.85924
10.105,-4.89773
10.1075,-4.93663
10.11,-4.97594
10.1125,-5.01569
10.115,-5.05586
10.1175,-5.09647
10.12,-5.13753
10.1225,-5.17903
10.125,-5.22099
10.1275,-5.26342
10.13,-5.30631
10.1325,-5.34968
10.135,-5.39353
10.1375,-5.43787
10.14,-5.4827
10.1425,-5.52804
10.145,-5.5739
10.1475,-5.62027
10.15,-5.66716
10.1525,-5.7146
10.155,-5.76257
10.1575,-5.8111
10.16,-5.86018
10.1625,-5.90983
10.165,-5.96006
10.1675,-6.01088
10.17,-6.06229
10.1725,-6.1143
10.175,-6.16693
10.1775,-6.22018
10.18,-6.27406
10.1825,-6.32858
10.185,-6.38376
10.1875,-6.4396
10.19,-6.49612
10.1925,-6.55332
10.195,-6.61123
10.1975,-6.66984
10.2,-6.72917
10.2025,-6.78923
10.205,-6.85004
10.2075,-6.91161
10.21,-6.97395
10.2125,-7.03707
10.215,-7.10099
10.2175,-7.16573
10.22,-7.23129
10.2225,-7.2977
10.225,-7.36496
10.2275,-7.4331
10.23,-7.50212
10.2325,-7.57205
10.235,-7.64291
10.2375,-7.7147
10.24,-7.78745
10.2425,-7.86118
10.245,-7.93591
10.2475,-8.01165
10.25,-8.08842
10.2525,-8.16625
10.255,-8.24516
10.2575,-8.32517
10.26,-8.4063
10.2625,-8.48858
10.265,-8.57202
10.2675,-8.65666
10.27,-8.74252
10.2725,-8.82963
10.275,-8.91801
10.2775,-9.0077
10.28,-9.09871
10.2825,-9.19109
10.285,-9.28487
10.2875,-9.38006
10.29,-9.47672
10.2925,-9.57488
10.295,-9.67456
10.2975,-9.77582
10.3,-9.87868
10.3025,-9.98319
10.305,-10.0894
10.3075,-10.1973
10.31,-10.307
10.3125,-10.4186
10.315,-10.532
10.3175,-10.6474
10.32,-10.7647
10.3225,-10.8841
10.325,-11.0055
10.3275,-11.1292
10.33,-11.255
10.3325,-11.3832
10.335,-11.5137
10.3375,-11.6466
10.34,-11.7821
10.3425,-11.9201
10.345,-12.0608
10.3475,-12.2043
10.35,-12.3507
10.3525,-12.5
10.355,-12.6524
10.3575,-12.8079
10.36,-12.9668
10.3625,-13.129
10.365,-13.2949
10.3675,-13.4644
10.37,-13.6377
10.3725,-13.8151
10.375,-13.9966
10.3775,-14.1825
10.38,-14.3729
10.3825,-14.568
10.385,-14.7681
10.3875,-14.9734
10.39,-15.1841
10.3925,-15.4005
10.395,-15.623
10.3975,-15.8518
10.4,-16.0872
10.4025,-16.3297
10.405,-16.5796
10.4075,-16.8374
10.41,-17.1036
10.4125,-17.3787
10.415,-17.6633
10.4175,-17.9579
10.42,-18.2635
10.4225,-18.5806
10.425,-18.9102
10.4275,-19.2534
10.43,-19.6111
10.4325,-19.9847
10.435,-20.3755
10.4375,-20.7853
10.44,-21.2158
10.4425,-21.6693
10.445,-22.1483
10.4475,-22.6556
10.45,-23.195
10.4525,-23.7705
10.455,-24.3874
10.4575,-25.0519
10.46,-25.772
10.4625,-26.5577
10.465,-27.422
10.4675,-28.3824
10.47,-29.4628
10.4725,-30.6974
10.475,-32.1373
10.4775,-33.8648
10.48,-36.0236
10.4825,-38.903
10.485,-43.2395
10.4875,-52.2792
10.49,-53.7752
10.4925,-43.7424
10.495,-39.2066
10.4975,-36.2422
10.5,-34.0367
10.5025,-32.2799
10.505,-30.8199
10.5075,-29.5709
10.51,-28.4798
10.5125,-27.5111
10.515,-26.6403
10.5175,-25.8494
10.52,-25.1251
10.5225,-24.4571
10.525,-23.8374
10.5275,-23.2596
10.53,-22.7183
10.5325,-22.2093
10.535,-21.7291
10.5375,-21.2745
10.54,-20.8431
10.5425,-20.4327
10.545,-20.0413
10.5475,-19.6673
10.55,-19.3092
10.5525,-18.9659
10.555,-18.6361
10.5575,-18.319
10.56,-18.0135
10.5625,-17.7189
10.565,-17.4345
10.5675,-17.1596
10.57,-16.8936
10.5725,-16.6361
10.575,-16.3865
10.5775,-16.1444
10.58,-15.9093
10.5825,-15.6809
10.585,-15.4589
10.5875,-15.2429
10.59,-15.0327
10.5925,-14.8279
10.595,-14.6283
10.5975,-14.4337
10.6,-14.2438
10.6025,-14.0585
10.605,-13.8776
10.6075,-13.7008
10.61,-13.528
10.6125,-13.3591
10.615,-13.1938
10.6175,-13.0322
10.62,-12.8739
10.6225,-12.719
10.625,-12.5672
10.6275,-12.4185
10.63,-12.2728
10.6325,-12.1299
10.635,-11.9898
10.6375,-11.8524
10.64,-11.7176
10.6425,-11.5853
10.645,-11.4554
10.6475,-11.3279
10.65,-11.2027
10.6525,-11.0797
10.655,-10.9589
10.6575,-10.8401
10.66,-10.7234
10.6625,-10.6087
10.665,-10.4959
10.6675,-10.385
10.67,-10.2759
10.6725,-10.1685
10.675,-10.0629
10.6775,-9.95905
10.68,-9.8568
10.6825,-9.75615
10.685,-9.65706
10.6875,-9.55951
10.69,-9.46344
10.6925,-9.36884
10.695,-9.27565
10.6975,-9.18386
10.7,-9.09342
10.7025,-9.00431
10.705,-8.9165
10.7075,-8.82996
10.71,-8.74466
10.7125,-8.66058
10.715,-8.57768
10.7175,-8.49596
10.72,-8.41537
10.7225,-8.3359
10.725,-8.25752
10.7275,-8.18022
10.73,-8.10397
10.7325,-8.02875
10.735,-7.95454
10.7375,-7.88131
10.74,-7.80906
10.7425,-7.73777
10.745,-7.66741
10.7475,-7.59796
10.75,-7.52942
10.7525,-7.46176
10.755,-7.39497
10.7575,-7.32903
10.76,-7.26392
10.7625,-7.19964
10.765,-7.13617
10.7675,-7.07349
10.77,-7.01159
10.7725,-6.95045
10.775,-6.89007
10.7775,-6.83043
10.78,-6.77152
10.7825,-6.71332
10.785,-6.65582
10.7875,-6.59902
10.79,-6.5429
10.7925,-6.48744
10.795,-6.43265
10.7975,-6.3785
10.8,-6.32499
10.8025,-6.27211
10.805,-6.21984
10.8075,-6.16819
10.81,-6.11713
10.8125,-6.06666
10.815,-6.01677
10.8175,-5.96746
10.82,-5.9187
10.8225,-5.8705
10.825,-5.82284
10.8275,-5.77573
10.83,-5.72914
10.8325,-5.68307
10.835,-5.63752
10.8375,-5.59247
10.84,-5.54792
10.8425,-5.50386
10.845,-5.46029
10.8475,-5.4172
10.85,-5.37457
10.8525,-5.33241
10.855,-5.29071
10.8575,-5.24946
10.86,-5.20865
10.8625,-5.16829
10.865,-5.12835
10.8675,-5.08884
10.87,-5.04975
10.8725,-5.01108
10.875,-4.97281
10.8775,-4.93495
10.88,-4.89749
10.8825,-4.86041
10.885,-4.82373
10.8875,-4.78743
10.89,-4.7515
10.8925,-4.71595
10.895,-4.68076
10.8975,-4.64594
10.9,-4.61147
10.9025,-4.57736
10.905,-4.54359
10.9075,-4.51017
10.91,-4.47709
10.9125,-4.44434
10.915,-4.41192
10.9175,-4.37983
10.92,-4.34806
10.9225,-4.31661
10.925,-4.28547
10.9275,-4.25464
10.93,-4.22412
10.9325,-4.1939
10.935,-4.16398
10.9375,-4.13435
10.94,-4.10501
10.9425,-4.07596
10.945,-4.0472
10.9475,-4.01871
10.95,-3.99051
10.9525,-3.96257
10.955,-3.93491
10.9575,-3.90751
10.96,-3.88038
10.9625,-3.8535
10.965,-3.82689
10.9675,-3.80052
10.97,-3.77441
10.9725,-3.74855
10.975,-3.72293
10.9775,-3.69755
10.98,-3.67242
10.9825,-3.64751
10.985,-3.62285
10.9875,-3.59841
10.99,-3.5742
10.9925,-3.55022
10.995,-3.52646
10.9975,-3.50292
11,-3.4796
11.0025,-3.45649
11.005,-3.4336
11.0075,-3.41091
11.01,-3.38844
11.0125,-3.36617
11.015,-3.3441
11.0175,-3.32223
11.02,-3.30056
11.0225,-3.27909
11.025,-3.25781
11.0275,-3.23673
11.03,-3.21583
11.0325,-3.19512
11.035,-3.17459
11.0375,-3.15425
11.04,-3.13409
11.0425,-3.11411
11.045,-3.09431
11.0475,-3.07468
11.05,-3.05522
11.0525,-3.03594
11.055,-3.01682
11.0575,-2.99788
11.06,-2.9791
11.0625,-2.96048
11.065,-2.94202
11.0675,-2.92373
11.07,-2.90559
11.0725,-2.88761
11.075,-2.86979
11.0775,-2.85212
11.08,-2.8346
11.0825,-2.81723
11.085,-2.80001
11.0875,-2.78294
11.09,-2.76601
11.0925,-2.74922
11.095,-2.73258
11.0975,-2.71608
11.1,-2.69972
11.1025,-2.6835
11.105,-2.66741
11.1075,-2.65146
11.11,-2.63564
11.1125,-2.61995
11.115,-2.60439
11.1175,-2.58897
11.12,-2.57367
11.1225,-2.5585
11.125,-2.54345
11.1275,-2.52853
11.13,-2.51373
11.1325,-2.49905
11.135,-2.48449
11.1375,-2.47005
11.14,-2.45573
11.1425,-2.44153
11.145,-2.42744
11.1475,-2.41346
11.15,-2.3996
11.1525,-2.38585
11.155,-2.37221
11.1575,-2.35868
11.16,-2.34526
11.1625,-2.33195
11.165,-2.31874
11.1675,-2.30564
11.17,-2.29264
11.1725,-2.27975
11.175,-2.26695
11.1775,-2.25426
11.18,-2.24167
11.1825,-2.22918
11.185,-2.21678
11.1875,-2.20449
11.19,-2.19229
11.1925,-2.18018
11.195,-2.16817
11.1975,-2.15625
11.2,-2.14443
11.2025,-2.13269
11.205,-2.12105
11.2075,-2.1095
11.21,-2.09803
11.2125,-2.08666
11.215,-2.07537
11.2175,-2.06416
11.22,-2.05305
11.2225,-2.04201
11.225,-2.03107
11.2275,-2.0202
11.23,-2.00942
11.2325,-1.99871
11.235,-1.98809
11.2375,-1.97755
11.24,-1.96709
11.2425,-1.95671
11.245,-1.9464
11.2475,-1.93617
11.25,-1.92602
11.2525,-1.91594
11.255,-1.90594
11.2575,-1.89601
11.26,-1.88616
11.2625,-1.87637
11.265,-1.86666
11.2675,-1.85703
11.27,-1.84746
11.2725,-1.83796
11.275,-1.82853
11.2775,-1.81917
11.28,-1.80988
11.2825,-1.80065
11.285,-1.7915
11.2875,-1.7824
11.29,-1.77338
11.2925,-1.76442
11.295,-1.75552
11.2975,-1.74669
11.3,-1.73792
11.3025,-1.72921
11.305,-1.72057
11.3075,-1.71199
11.31,-1.70346
11.3125,-1.695
11.315,-1.6866
11.3175,-1.67826
11.32,-1.66998
11.3225,-1.66175
11.325,-1.65358
11.3275,-1.64547
11.33,-1.63742
11.3325,-1.62942
11.335,-1.62148
11.3375,-1.6136
11.34,-1.60576
